County,Variable,Category,Value,Obesity Risk,R^2
Cobb,Median Household Income,Sociodemographic,113047.0,28.2,0.997
Cobb,Median Household Income,Sociodemographic,131750.0,27.6,0.997
Cobb,Median Household Income,Sociodemographic,78692.0,30.3,0.997
Cobb,Median Household Income,Sociodemographic,85197.0,29.0,0.997
Cobb,Median Household Income,Sociodemographic,70437.0,30.0,0.997
Cobb,Median Household Income,Sociodemographic,94408.0,28.5,0.997
Cobb,Median Household Income,Sociodemographic,109192.0,28.1,0.997
Cobb,Median Household Income,Sociodemographic,150164.0,25.5,0.997
Cobb,Median Household Income,Sociodemographic,98938.0,26.9,0.997
Cobb,Median Household Income,Sociodemographic,95114.0,25.2,0.997
Cobb,Median Household Income,Sociodemographic,103639.0,26.9,0.997
Cobb,Median Household Income,Sociodemographic,101250.0,28.0,0.997
Cobb,Median Household Income,Sociodemographic,156037.0,27.1,0.997
Cobb,Median Household Income,Sociodemographic,115223.0,27.1,0.997
Cobb,Median Household Income,Sociodemographic,136076.0,27.0,0.997
Cobb,Median Household Income,Sociodemographic,107072.0,27.3,0.997
Cobb,Median Household Income,Sociodemographic,126546.0,25.9,0.997
Cobb,Median Household Income,Sociodemographic,115375.0,26.5,0.997
Cobb,Median Household Income,Sociodemographic,133646.0,24.4,0.997
Cobb,Median Household Income,Sociodemographic,140345.0,25.4,0.997
Cobb,Median Household Income,Sociodemographic,123966.0,26.2,0.997
Cobb,Median Household Income,Sociodemographic,153889.0,26.1,0.997
Cobb,Median Household Income,Sociodemographic,180536.0,25.4,0.997
Cobb,Median Household Income,Sociodemographic,169188.0,25.3,0.997
Cobb,Median Household Income,Sociodemographic,75532.0,26.7,0.997
Cobb,Median Household Income,Sociodemographic,160750.0,26.7,0.997
Cobb,Median Household Income,Sociodemographic,121167.0,26.8,0.997
Cobb,Median Household Income,Sociodemographic,123281.0,27.3,0.997
Cobb,Median Household Income,Sociodemographic,127375.0,26.1,0.997
Cobb,Median Household Income,Sociodemographic,49206.0,30.2,0.997
Cobb,Median Household Income,Sociodemographic,71676.0,26.4,0.997
Cobb,Median Household Income,Sociodemographic,49406.0,32.0,0.997
Cobb,Median Household Income,Sociodemographic,74196.0,29.1,0.997
Cobb,Median Household Income,Sociodemographic,77577.0,27.0,0.997
Cobb,Median Household Income,Sociodemographic,120156.0,25.1,0.997
Cobb,Median Household Income,Sociodemographic,67993.0,27.5,0.997
Cobb,Median Household Income,Sociodemographic,38994.0,36.6,0.997
Cobb,Median Household Income,Sociodemographic,46094.0,36.9,0.997
Cobb,Median Household Income,Sociodemographic,50325.0,33.9,0.997
Cobb,Median Household Income,Sociodemographic,44578.0,39.6,0.997
Cobb,Median Household Income,Sociodemographic,96667.0,29.4,0.997
Cobb,Median Household Income,Sociodemographic,83611.0,30.4,0.997
Cobb,Median Household Income,Sociodemographic,51744.0,32.0,0.997
Cobb,Median Household Income,Sociodemographic,65259.0,30.9,0.997
Cobb,Median Household Income,Sociodemographic,84545.0,28.8,0.997
Cobb,Median Household Income,Sociodemographic,66991.0,27.1,0.997
Cobb,Median Household Income,Sociodemographic,92684.0,26.5,0.997
Cobb,Median Household Income,Sociodemographic,45298.0,36.6,0.997
Cobb,Median Household Income,Sociodemographic,54205.0,30.1,0.997
Cobb,Median Household Income,Sociodemographic,78655.0,31.1,0.997
Cobb,Median Household Income,Sociodemographic,63838.0,31.6,0.997
Cobb,Median Household Income,Sociodemographic,43158.0,38.6,0.997
Cobb,Median Household Income,Sociodemographic,69261.0,34.9,0.997
Cobb,Median Household Income,Sociodemographic,29016.0,40.5,0.997
Cobb,Median Household Income,Sociodemographic,36536.0,40.6,0.997
Cobb,Median Household Income,Sociodemographic,44507.0,37.0,0.997
Cobb,Median Household Income,Sociodemographic,70771.0,33.9,0.997
Cobb,Median Household Income,Sociodemographic,59093.0,34.9,0.997
Cobb,Median Household Income,Sociodemographic,76182.0,30.9,0.997
Cobb,Median Household Income,Sociodemographic,57610.0,31.7,0.997
Cobb,Median Household Income,Sociodemographic,66154.0,31.5,0.997
Cobb,Median Household Income,Sociodemographic,86115.0,30.8,0.997
Cobb,Median Household Income,Sociodemographic,101548.0,26.8,0.997
Cobb,Median Household Income,Sociodemographic,45917.0,31.1,0.997
Cobb,Median Household Income,Sociodemographic,56370.0,32.0,0.997
Cobb,Median Household Income,Sociodemographic,75123.0,32.0,0.997
Cobb,Median Household Income,Sociodemographic,50054.0,36.4,0.997
Cobb,Median Household Income,Sociodemographic,90967.0,29.7,0.997
Cobb,Median Household Income,Sociodemographic,84936.0,29.9,0.997
Cobb,Median Household Income,Sociodemographic,87910.0,30.0,0.997
Cobb,Median Household Income,Sociodemographic,79192.0,30.4,0.997
Cobb,Median Household Income,Sociodemographic,78977.0,26.2,0.997
Cobb,Median Household Income,Sociodemographic,73611.0,25.2,0.997
Cobb,Median Household Income,Sociodemographic,149583.0,27.5,0.997
Cobb,Median Household Income,Sociodemographic,82330.0,25.6,0.997
Cobb,Median Household Income,Sociodemographic,184000.0,25.1,0.997
Cobb,Median Household Income,Sociodemographic,78824.0,34.4,0.997
Cobb,Median Household Income,Sociodemographic,84342.0,32.5,0.997
Cobb,Median Household Income,Sociodemographic,53227.0,37.6,0.997
Cobb,Median Household Income,Sociodemographic,52960.0,37.4,0.997
Cobb,Median Household Income,Sociodemographic,38231.0,42.5,0.997
Cobb,Median Household Income,Sociodemographic,44250.0,41.7,0.997
Cobb,Median Household Income,Sociodemographic,86808.0,34.1,0.997
Cobb,Median Household Income,Sociodemographic,117366.0,29.0,0.997
Cobb,Median Household Income,Sociodemographic,78671.0,32.9,0.997
Cobb,Median Household Income,Sociodemographic,58530.0,36.4,0.997
Cobb,Median Household Income,Sociodemographic,45363.0,37.2,0.997
Cobb,Median Household Income,Sociodemographic,57975.0,35.1,0.997
Cobb,Median Household Income,Sociodemographic,58739.0,36.0,0.997
Cobb,Median Household Income,Sociodemographic,65530.0,35.1,0.997
Cobb,Median Household Income,Sociodemographic,72940.0,34.1,0.997
Cobb,Median Household Income,Sociodemographic,56458.0,34.5,0.997
Cobb,Median Household Income,Sociodemographic,68688.0,34.7,0.997
Cobb,Median Household Income,Sociodemographic,72361.0,32.4,0.997
Cobb,Median Household Income,Sociodemographic,81583.0,34.0,0.997
Clayton,Median Household Income,Sociodemographic,33276.0,39.9,0.963
Clayton,Median Household Income,Sociodemographic,39656.0,41.1,0.963
Clayton,Median Household Income,Sociodemographic,42169.0,41.9,0.963
Clayton,Median Household Income,Sociodemographic,35301.0,42.1,0.963
Clayton,Median Household Income,Sociodemographic,38023.0,40.3,0.963
Clayton,Median Household Income,Sociodemographic,35434.0,40.1,0.963
Clayton,Median Household Income,Sociodemographic,41083.0,35.9,0.963
Clayton,Median Household Income,Sociodemographic,28422.0,39.7,0.963
Clayton,Median Household Income,Sociodemographic,49271.0,35.6,0.963
Clayton,Median Household Income,Sociodemographic,44551.0,34.4,0.963
Clayton,Median Household Income,Sociodemographic,49519.0,35.4,0.963
Clayton,Median Household Income,Sociodemographic,49719.0,38.6,0.963
Clayton,Median Household Income,Sociodemographic,57924.0,39.7,0.963
Clayton,Median Household Income,Sociodemographic,46530.0,36.2,0.963
Clayton,Median Household Income,Sociodemographic,54265.0,39.0,0.963
Clayton,Median Household Income,Sociodemographic,40313.0,38.1,0.963
Clayton,Median Household Income,Sociodemographic,31851.0,43.6,0.963
Clayton,Median Household Income,Sociodemographic,53750.0,37.8,0.963
Clayton,Median Household Income,Sociodemographic,40231.0,42.7,0.963
Clayton,Median Household Income,Sociodemographic,64849.0,42.1,0.963
Clayton,Median Household Income,Sociodemographic,49265.0,42.5,0.963
Clayton,Median Household Income,Sociodemographic,41016.0,41.8,0.963
Clayton,Median Household Income,Sociodemographic,63980.0,40.4,0.963
Clayton,Median Household Income,Sociodemographic,43905.0,40.3,0.963
Clayton,Median Household Income,Sociodemographic,38977.0,43.5,0.963
Clayton,Median Household Income,Sociodemographic,56328.0,40.4,0.963
Clayton,Median Household Income,Sociodemographic,43841.0,42.8,0.963
Clayton,Median Household Income,Sociodemographic,33934.0,43.8,0.963
Clayton,Median Household Income,Sociodemographic,37731.0,42.9,0.963
Clayton,Median Household Income,Sociodemographic,45682.0,41.6,0.963
Clayton,Median Household Income,Sociodemographic,38917.0,41.3,0.963
Clayton,Median Household Income,Sociodemographic,41688.0,37.8,0.963
Clayton,Median Household Income,Sociodemographic,48433.0,40.9,0.963
Clayton,Median Household Income,Sociodemographic,42925.0,44.0,0.963
Clayton,Median Household Income,Sociodemographic,54334.0,42.0,0.963
Clayton,Median Household Income,Sociodemographic,45800.0,41.2,0.963
Clayton,Median Household Income,Sociodemographic,68047.0,37.9,0.963
Clayton,Median Household Income,Sociodemographic,58750.0,36.9,0.963
Clayton,Median Household Income,Sociodemographic,40995.0,39.9,0.963
Clayton,Median Household Income,Sociodemographic,34517.0,40.8,0.963
Clayton,Median Household Income,Sociodemographic,75135.0,37.0,0.963
Clayton,Median Household Income,Sociodemographic,95603.0,30.6,0.963
Clayton,Median Household Income,Sociodemographic,62153.0,39.4,0.963
Clayton,Median Household Income,Sociodemographic,58379.0,38.3,0.963
Clayton,Median Household Income,Sociodemographic,33359.0,42.9,0.963
Clayton,Median Household Income,Sociodemographic,66216.0,38.7,0.963
Clayton,Median Household Income,Sociodemographic,72700.0,37.3,0.963
Clayton,Median Household Income,Sociodemographic,62705.0,40.2,0.963
Clayton,Median Household Income,Sociodemographic,51672.0,41.5,0.963
Pickens,Median Household Income,Sociodemographic,94013.0,28.8,-0.0
Gwinnett,Median Household Income,Sociodemographic,80772.0,31.0,0.995
Gwinnett,Median Household Income,Sociodemographic,53785.0,37.8,0.995
Gwinnett,Median Household Income,Sociodemographic,66351.0,32.1,0.995
Gwinnett,Median Household Income,Sociodemographic,102874.0,29.2,0.995
Gwinnett,Median Household Income,Sociodemographic,129112.0,28.0,0.995
Gwinnett,Median Household Income,Sociodemographic,70771.0,30.9,0.995
Pickens,Median Household Income,Sociodemographic,57325.0,31.2,-0.0
Gwinnett,Median Household Income,Sociodemographic,67652.0,30.2,0.995
Gwinnett,Median Household Income,Sociodemographic,65292.0,30.1,0.995
Gwinnett,Median Household Income,Sociodemographic,53272.0,28.8,0.995
Gwinnett,Median Household Income,Sociodemographic,78525.0,27.4,0.995
Gwinnett,Median Household Income,Sociodemographic,44870.0,33.3,0.995
Gwinnett,Median Household Income,Sociodemographic,139097.0,26.6,0.995
Gwinnett,Median Household Income,Sociodemographic,113591.0,26.9,0.995
Gwinnett,Median Household Income,Sociodemographic,92990.0,26.8,0.995
Gwinnett,Median Household Income,Sociodemographic,64306.0,23.8,0.995
Gwinnett,Median Household Income,Sociodemographic,83193.0,25.1,0.995
Gwinnett,Median Household Income,Sociodemographic,91451.0,27.1,0.995
Gwinnett,Median Household Income,Sociodemographic,68529.0,31.9,0.995
Gwinnett,Median Household Income,Sociodemographic,67188.0,29.3,0.995
Gwinnett,Median Household Income,Sociodemographic,57845.0,31.1,0.995
Pickens,Median Household Income,Sociodemographic,58438.0,33.3,-0.0
Gwinnett,Median Household Income,Sociodemographic,43917.0,33.4,0.995
Gwinnett,Median Household Income,Sociodemographic,47011.0,33.9,0.995
Gwinnett,Median Household Income,Sociodemographic,151875.0,26.0,0.995
Gwinnett,Median Household Income,Sociodemographic,108786.0,27.4,0.995
Gwinnett,Median Household Income,Sociodemographic,70102.0,30.3,0.995
Gwinnett,Median Household Income,Sociodemographic,104302.0,27.2,0.995
Gwinnett,Median Household Income,Sociodemographic,51794.0,34.6,0.995
Gwinnett,Median Household Income,Sociodemographic,49054.0,32.9,0.995
Gwinnett,Median Household Income,Sociodemographic,53693.0,34.6,0.995
Gwinnett,Median Household Income,Sociodemographic,41711.0,35.0,0.995
Gwinnett,Median Household Income,Sociodemographic,47321.0,36.4,0.995
Gwinnett,Median Household Income,Sociodemographic,43355.0,37.4,0.995
Gwinnett,Median Household Income,Sociodemographic,42500.0,36.4,0.995
Gwinnett,Median Household Income,Sociodemographic,143875.0,26.4,0.995
Gwinnett,Median Household Income,Sociodemographic,151364.0,26.5,0.995
Pickens,Median Household Income,Sociodemographic,64662.0,30.9,-0.0
Gwinnett,Median Household Income,Sociodemographic,53415.0,33.6,0.995
Gwinnett,Median Household Income,Sociodemographic,75036.0,32.8,0.995
Gwinnett,Median Household Income,Sociodemographic,67833.0,37.0,0.995
Gwinnett,Median Household Income,Sociodemographic,35882.0,38.7,0.995
Gwinnett,Median Household Income,Sociodemographic,37970.0,37.3,0.995
Gwinnett,Median Household Income,Sociodemographic,51930.0,33.9,0.995
Gwinnett,Median Household Income,Sociodemographic,50511.0,36.8,0.995
Gwinnett,Median Household Income,Sociodemographic,39133.0,38.6,0.995
Gwinnett,Median Household Income,Sociodemographic,58067.0,33.7,0.995
Gwinnett,Median Household Income,Sociodemographic,47539.0,35.1,0.995
Gwinnett,Median Household Income,Sociodemographic,102500.0,28.0,0.995
Gwinnett,Median Household Income,Sociodemographic,80320.0,30.6,0.995
Gwinnett,Median Household Income,Sociodemographic,84151.0,29.3,0.995
Gwinnett,Median Household Income,Sociodemographic,94792.0,27.6,0.995
Gwinnett,Median Household Income,Sociodemographic,104697.0,28.4,0.995
Gwinnett,Median Household Income,Sociodemographic,72937.0,30.3,0.995
Gwinnett,Median Household Income,Sociodemographic,45816.0,33.2,0.995
Gwinnett,Median Household Income,Sociodemographic,61027.0,32.6,0.995
Gwinnett,Median Household Income,Sociodemographic,46675.0,33.7,0.995
Gwinnett,Median Household Income,Sociodemographic,47747.0,35.6,0.995
Gwinnett,Median Household Income,Sociodemographic,55438.0,35.9,0.995
Gwinnett,Median Household Income,Sociodemographic,47200.0,33.9,0.995
Pickens,Median Household Income,Sociodemographic,59545.0,33.5,-0.0
Gwinnett,Median Household Income,Sociodemographic,65399.0,32.6,0.995
Gwinnett,Median Household Income,Sociodemographic,41512.0,37.3,0.995
Gwinnett,Median Household Income,Sociodemographic,58897.0,35.8,0.995
Gwinnett,Median Household Income,Sociodemographic,34704.0,37.8,0.995
Gwinnett,Median Household Income,Sociodemographic,60363.0,32.8,0.995
Gwinnett,Median Household Income,Sociodemographic,53594.0,36.8,0.995
Gwinnett,Median Household Income,Sociodemographic,89475.0,29.3,0.995
Gwinnett,Median Household Income,Sociodemographic,41696.0,37.4,0.995
Gwinnett,Median Household Income,Sociodemographic,88662.0,30.1,0.995
Gwinnett,Median Household Income,Sociodemographic,103423.0,28.8,0.995
Gwinnett,Median Household Income,Sociodemographic,67361.0,31.3,0.995
Gwinnett,Median Household Income,Sociodemographic,95072.0,29.2,0.995
Gwinnett,Median Household Income,Sociodemographic,62075.0,34.7,0.995
Gwinnett,Median Household Income,Sociodemographic,67769.0,33.5,0.995
Gwinnett,Median Household Income,Sociodemographic,57518.0,34.3,0.995
Gwinnett,Median Household Income,Sociodemographic,69268.0,32.5,0.995
Gwinnett,Median Household Income,Sociodemographic,60948.0,34.0,0.995
Gwinnett,Median Household Income,Sociodemographic,57426.0,35.0,0.995
Gwinnett,Median Household Income,Sociodemographic,42513.0,37.0,0.995
Gwinnett,Median Household Income,Sociodemographic,85862.0,31.2,0.995
Gwinnett,Median Household Income,Sociodemographic,45729.0,37.1,0.995
Gwinnett,Median Household Income,Sociodemographic,70506.0,33.2,0.995
Gwinnett,Median Household Income,Sociodemographic,40551.0,35.6,0.995
Gwinnett,Median Household Income,Sociodemographic,52640.0,35.6,0.995
Gwinnett,Median Household Income,Sociodemographic,66901.0,34.0,0.995
Gwinnett,Median Household Income,Sociodemographic,85293.0,31.0,0.995
Gwinnett,Median Household Income,Sociodemographic,65249.0,37.3,0.995
Gwinnett,Median Household Income,Sociodemographic,75927.0,36.0,0.995
Gwinnett,Median Household Income,Sociodemographic,77736.0,29.5,0.995
Gwinnett,Median Household Income,Sociodemographic,85682.0,31.5,0.995
Gwinnett,Median Household Income,Sociodemographic,80490.0,29.5,0.995
Pickens,Median Household Income,Sociodemographic,64706.0,31.7,-0.0
Gwinnett,Median Household Income,Sociodemographic,84466.0,30.6,0.995
Gwinnett,Median Household Income,Sociodemographic,90338.0,29.1,0.995
Gwinnett,Median Household Income,Sociodemographic,95308.0,31.1,0.995
Gwinnett,Median Household Income,Sociodemographic,90029.0,31.9,0.995
Gwinnett,Median Household Income,Sociodemographic,98038.0,30.3,0.995
